"P05161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6148	4129	0	0	0	0	0	0	0	13606	0	0	13235	0	0	0	13907	12621	0	0
"P05164"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22546	29611	12757	0	0	0	0	0	0	0	0	0	0	0	6395	18105	14500	20497	4119	12865	10211	9916	9838	5656
"P05165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	885	0	1065	19390	109246	175534	308618	207991	108407	40237	9812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P05166"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9885	14818	96267	142680	274225	194383	105350	50999	1908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1023	0	0	0	0	200	3311	0
"P05198"	6443	12881	30121	45053	50606	69576	38310	32031	30938	28336	43167	41839	53622	60351	37476	51221	39802	29678	29771	27736	58839	94761	105942	170115	102583	79936	58081	21513	26430	17514	15331	23377	33277	31824	60484	73459	84437	103752	145970	208701	240470	310973	280649	224560	226399	249084	188552	175193	129380	90809	106756	114740	108026	400015	648107	622058	544504	251056	154440	69117	69020	66082	49034	43984	47887	43890	27225	35955	34849	33749	26621	21853	17276	29479	8557	19365	48103	15110	12405	8537	24627
"P05362"	0	0	0	0	0	0	0	21902	0	0	0	0	0	0	0	25348	40282	48600	0	51655	51443	45457	32820	0	24172	23349	0	0	0	0	0	0	0	0	0	0	21651	0	0	0	0	1186	42512	1799	0	0	0	0	0	0	0	0	0	0	12311	0	71624	159445	143980	57076	4889	93471	0	52481	0	0	0	0	0	0	0	0	0	78695	0	0	76538	0	49028	26951	0
"P05386"	139772	346808	869574	1112724	1130553	1088302	534002	354910	234283	166866	140929	111511	73190	55845	48940	53410	50925	49985	46748	36061	37242	33674	37679	55468	25933	33342	26318	17135	27228	22240	22829	26617	31609	30154	33065	34753	30724	30519	37859	55959	106551	225827	189522	129800	73131	63841	37226	44976	43409	39240	44901	53900	56017	60990	47379	50089	56835	49867	49746	33050	45222	54149	41259	40064	45636	34583	27158	40215	32317	40835	37531	19301	30805	73399	19924	47635	59361	58003	41565	25280	31154
"P05387"	530448	1220245	2547631	3001093	3409036	3194937	1903495	1098647	748102	539168	411529	292190	230751	171119	129989	131283	157371	111238	129942	101311	117601	104054	95939	120607	83829	90677	80462	55106	63236	53151	47402	58058	58248	63984	60277	62576	68319	75609	84957	136846	295287	632694	569259	333589	193103	132546	70959	63675	40897	15053	43392	51903	21052	62767	52166	66315	62640	61009	80644	60051	86788	114057	98489	96068	130771	125201	119649	153020	160480	166369	158875	89742	167525	312739	125678	247362	234309	216228	160778	116515	150600
"P05388"	58630	164443	362595	406459	476092	431074	250019	143467	96358	69104	48770	42795	32087	22798	19924	17857	20160	12929	18259	10685	5572	13370	13634	17862	10614	13464	10263	6955	6296	8240	9184	5189	10431	10317	9554	5625	5073	9989	6309	19525	32613	73385	67439	44400	23951	7687	5575	6215	0	0	0	0	0	0	0	0	0	5771	5021	3763	0	0	7457	6928	4603	2637	0	8534	7313	4817	2922	1528	2820	3617	1411	2459	4355	3788	1965	962	1208
"P05413"	5948	45102	93784	104977	107949	104227	80587	72852	72469	67822	67951	17393	67464	63139	48938	47023	33923	19240	13951	9869	0	0	0	0	0	0	0	5294	0	0	0	9706	10140	8295	0	0	0	0	0	0	0	0	27672	0	14239	0	0	0	0	0	129798	128680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1308	0	0	704	0	0	0	0	0	0	0	687
"P05423"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1487	4464	7942	5419	5977	1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P05455"	8376	21917	55232	77090	79559	105920	92676	134022	169638	211404	263135	316954	350103	337367	270162	260703	205911	105585	56768	32082	22540	13670	16299	19673	12928	18126	16345	11106	28801	19367	24007	32244	48599	53323	71334	121189	153220	216446	311839	514104	674493	1171805	1737047	2451926	2415375	1616810	793718	518103	237551	127256	76090	43763	20020	10340	6279	3314	2034	1971	1409	782	2950	1042	886	2453	1164	804	0	742	721	0	240	0	0	0	0	0	0	0	0	0	0
"P05556"	40533	70894	153405	214380	264771	342148	365784	385523	427281	417949	413728	343483	315750	265271	204994	244583	297179	226299	256456	202927	212944	197516	167385	208635	156470	155675	141959	91930	105947	95532	77226	78863	82398	71522	83827	77265	82844	71607	63125	64905	57516	74678	59683	63019	62425	62145	41878	45825	29979	19204	23983	13585	20902	28803	36435	20383	23338	33392	33877	21161	25823	49040	41589	36387	41560	30163	23743	34978	28590	31096	22796	6997	10393	24198	5109	12727	9788	7688	5010	5005	4826
"P05771"	0	0	5629	6869	7936	10843	8923	10871	0	0	11767	0	0	0	4804	4720	6798	5197	0	0	4893	0	0	0	2758	0	0	0	584	0	0	0	0	0	0	0	1216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19718	192318	125052	0	0	0	0	0	0	0	0	0	282	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	0
"P05783"	43203	67493	110126	104547	96525	109586	109182	98250	109415	94820	85679	76776	93337	89385	117080	213685	423118	420324	625754	572735	514649	302607	184926	163269	104343	88852	76513	41010	47562	36377	20057	28255	15382	13109	17527	20615	19606	16733	13217	17422	9778	14099	6963	4088	8993	10745	3478	5242	4324	0	0	0	0	0	3840	2921	12574	7161	53369	27296	22501	18243	11345	9965	12862	19246	8890	17324	18064	18351	13651	3181	4370	6213	500	602	722	0	0	0	0
"P05787"	92827	155910	248899	263386	258394	271494	266221	248451	274101	253220	230994	210284	215710	233437	272087	612182	1243653	1251109	1956897	1833163	1596466	875562	461807	402533	243808	207699	183237	103602	110302	83796	66363	70775	71995	59085	66142	58156	57711	60444	61539	65124	43129	25767	37864	36525	35083	20264	23226	45827	27160	19988	28130	23038	25209	47459	8720	4917	13691	26654	41730	21403	96141	63598	52624	46871	59022	52108	34635	49857	41609	35563	25631	9872	15231	22080	8791	15332	9687	2326	5181	3653	441
"P06132"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5217	20344	27645	21285	18797	29008	209290	716381	1235890	845950	417271	141364	60833	21946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06213"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38911	51897	0	56704	31851	36401	26131	21978	0	0
"P06239"	0	109505	98181	99925	80506	80761	103917	108008	96307	103203	94009	105985	117009	0	98035	82940	0	128050	134045	144354	0	136910	127167	123804	105806	139286	219811	177158	202423	156584	138533	0	0	0	103278	101131	106341	0	58163	96826	0	73316	0	72813	0	83832	0	0	0	0	129443	0	117045	107202	0	131317	92741	135093	131111	102233	132957	133410	136552	131595	114264	96149	13105	130060	105423	130301	95356	104271	0	102993	87154	128024	125197	94061	99431	103901	112928
"P06280"	21959	2440	83361	76280	6278	7358	11768	15613	9736	17419	17669	10031	9768	11364	3949	6174	5880	14687	7039	9521	9328	8516	8059	13196	4412	7602	4194	2211	8273	0	2579	0	3026	7147	3721	7359	3245	6660	8708	30766	37564	54241	65452	77580	77550	115641	139858	446917	1064998	1574778	1712750	1124395	477727	281874	220828	264665	292451	167556	97586	29973	23132	17647	11544	6321	6731	7437	2862	5820	5011	4878	3882	822	1548	2093	702	7245	1348	1045	0	0	240
"P06396"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2491	29558	62222	64724	38111	60495	143894	169061	89892	20555	6769	2026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14707	0	0	0	0	25391	0	0	0	0
"P06400"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2192	0	2373	0	0	0	0	0	0	0	0	1465	885	0	0	0	0	1467	0	0	0	0	0	0	0	0	9056	19344	24567	27751	3709	863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06454"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1082	6251	11401	27458	31452	35723	49234	48800	75391	415086	1386170	1556780	1086922	477424	186642	107729	39344	16892	17287	10428	5090	3549	10166	6501	3103	1710	1709	943	862	0	520	0	0	0	0	0	0	0	0	0	0	0	0
"P06493"	885	1978	3711	7113	8297	7233	11401	11967	9218	24010	28064	10428	7951	6636	4938	9842	15394	8553	10623	8480	9086	6290	6124	9268	4859	9791	8958	4393	6482	10714	6075	11355	24088	31495	29752	15355	7388	18373	10514	16935	21266	28799	34500	58357	96803	182412	181319	217486	153330	114505	97180	90579	108502	103980	91815	274374	1226209	2550967	2440468	956859	623740	328582	120494	52376	20684	13590	6399	7018	3782	3071	4408	964	1084	3040	905	1103	824	744	543	0	0
"P06576"	545576	1220530	2529189	3382119	3752178	4715570	4952757	4828571	5013317	4815503	4862555	3688280	3383665	2665473	2205297	2325750	2775588	2165841	2174925	1772044	1754740	1574394	1245564	1557696	1041947	1053833	992250	616638	779135	600677	512972	565449	615264	520550	536638	495776	452807	490576	518896	541774	536719	617913	623597	653655	923416	1515046	2031063	2844038	2365242	1529106	2049303	5656020	8855467	7760645	3207860	1535238	1069400	676856	606440	361813	462656	585219	420342	376735	409289	404775	348199	392602	352415	350122	317597	174300	317250	585466	218047	408508	387406	340203	232610	214271	181457
"P06702"	0	0	0	0	0	0	0	0	0	4765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4661	0	0	0	0	0	0	0	0	0	0	0	0	0	20064	21273	4295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14795	6718	6060	1686	0	0	0	0	0	0	0	0	0
"P06727"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78645	62942	41964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1106	0	0	0	0	0	0	0	1046	1044	0
"P06730"	2849	7702	22287	11745	30318	20177	19765	29805	34725	35494	35959	32282	28841	27100	23330	28082	36361	38989	63234	75130	115946	151323	169815	263403	205046	163027	110452	54620	53409	40998	33330	29258	28999	11428	11522	10833	11273	9795	11564	7526	7817	13412	12220	16240	23380	24625	26734	6629	6910	41583	212945	442672	468008	318612	77354	41316	33677	24952	17355	4742	7362	10409	7655	3757	3370	3394	0	2361	2114	881	0	0	0	0	0	0	0	0	0	0	3109
"P06732"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7504	0	21753	35910	78145	478289	973864	1377859	805433	233408	158115	61515	41912	31960	2895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06733"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28515	158869	443062	625002	887084	1034100	923665	1192131	2118590	4847946	18080525	32599520	33096710	23549916	8829398	3732501	1450560	1160173	775211	363760	224106	197902	125914	68261	71859	47868	39609	25864	6586	9094	11859	5030	7627	7511	3576	2794	1562	0
"P06737"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	843	11518	12516	19460	12045	18415	70024	266919	694771	1111891	857675	371986	175024	120866	144928	148951	58474	27992	8707	0	0	0	0	0	0	0	0	1465	0	1163	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06744"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9805	65052	214676	389048	412348	501052	513879	550848	868339	3645370	11372430	18239380	14124864	7407426	3740548	1479232	797837	284451	266549	226236	123068	93055	75892	52798	14638	24002	13302	12608	8479	640	0	4340	0	0	0	0	0	1545	0
"P06746"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1366	0	2250	0	0	0	0	0	0	0	0	0	0	0	0	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06748"	48539	155859	441981	642201	786217	688311	473878	319258	232600	182665	170902	123710	109465	93028	77245	101854	125291	112796	118947	115959	136594	145685	162102	249518	198687	256810	261120	200628	285163	277477	301033	468183	499083	527450	559755	803892	1114707	1162956	1300692	1011448	489179	348681	202372	145490	132534	131595	108625	115999	124575	105215	128813	139101	112040	75128	54317	48651	76167	59831	28464	18197	27643	27367	32075	37377	34658	33869	20171	23231	22273	13586	9528	2929	3776	5384	1882	4566	2375	2071	0	240	0
"P06753"	0	0	4947	2007	0	0	0	1104	1907	0	0	0	0	0	0	0	2676	0	2394	1489	1905	1947	2531	5207	1790	5471	29456	40233	87874	84906	100825	122247	176219	485541	1878197	3069571	2391313	1107873	386136	199469	105389	57709	44867	39409	20848	9744	8485	6642	5294	3589	0	3363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06756"	0	1024	9592	25662	19059	47745	49843	63134	62250	47194	58019	60322	48566	26534	26869	31367	33057	27544	36770	18820	17578	16190	4240	23138	2698	3362	2713	0	0	0	0	0	0	0	0	560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P06865"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12751	3041	24136	17211	30419	73477	224973	433960	822770	914867	577027	346120	232918	129550	66172	29740	13705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07099"	15065	18408	49167	58231	76099	104459	130078	151382	204448	206680	249218	242255	232007	200801	166506	212543	269075	224416	254708	204010	221380	209211	174870	227546	155101	147337	130999	90013	96931	74108	66386	56741	55106	50775	30084	28040	28243	31094	37370	27607	17942	28117	16924	34452	14598	15587	13183	7864	0	0	9045	11208	9967	14633	9350	11378	20017	16566	22280	19729	12318	31975	28104	24159	30717	31063	25142	27854	24914	25603	21702	9378	14091	25905	10006	18195	13509	13524	5088	11182	14843
"P07108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5597	10539	6473	9768	85522	438491	539063	356592	145154	47344	19279	6203	1752	0	0	0	0	0	0	0	0	0	0	0	0
"P07195"	1872	7353	5215	9284	4179	24057	11836	13767	15477	27830	23096	21220	16473	17429	14735	2737	32546	9556	6335	4464	10448	13578	97326	11919	10749	123212	149274	166466	239574	214858	162872	157526	2133	153230	182622	8383	5542	18962	49561	177805	412985	738356	1024034	1175438	1482426	1811735	3055953	10153464	22783015	27190344	21618946	13151541	6770659	3390153	1538550	664097	512422	364606	256139	139582	176975	177192	112236	95779	53679	112290	44247	64011	68415	24460	44405	13789	33338	21897	9400	129985	10359	8957	88869	44683	24862
"P07199"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2271	2351	0	2815	0	0	0	0	0	0	0	0	0	0	0	0	3762	3701	3686	924	0	1678	3161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07203"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6693	0	11352	17821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07237"	2916	14309	25996	40946	39411	46123	49280	55785	50900	64868	67384	56944	42223	36482	32930	44089	53803	50350	67065	66941	69779	87487	88272	130957	109824	133760	147787	124490	164465	176262	258566	477102	713419	616209	436032	239742	160113	132198	146051	224892	259209	423829	503312	702552	1251884	2302582	4208765	8962421	9943828	5554563	2766669	1244348	629393	331884	180380	93552	102086	70364	51362	26219	40441	42860	27477	23249	22314	26287	7780	18006	25660	19101	4924	2003	2546	1664	1804	1409	642	522	0	0	0
"P07311"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3723	6294	40277	60587	41179	36388	15722	9037	2533	0	0	0	0	0	0	0	0	0	0
"P07339"	0	0	0	0	0	0	0	0	6757	10471	0	6500	0	0	0	0	0	2594	0	0	0	0	0	0	0	0	0	0	0	0	0	8512	0	32570	33025	0	11714	0	0	4074	0	0	0	0	0	18778	28717	9861	38605	39087	68482	76774	72699	134865	195352	716794	1819162	2519827	2744997	1248381	853430	496773	215239	119855	70685	52172	17232	23479	29410	13836	16650	3348	7239	4301	4197	4790	5871	2902	1509	1003	904
"P07355"	0	2879	0	0	6785	0	0	0	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25734	0	0	0	0	0	0	0	0	0	480	7147	0	28211	45589	38347	15541	34700	50076	54804	59817	79394	123334	189218	666375	1489163	2103461	1437028	1114856	534066	206084	118652	57234	21265	17052	37757	13326	6961	3523	0	0	0	0	620	0	0	0	0	0
"P07358"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4472	0	8295	5388	5780	5956	6851	11675	6651	6713	0	0
"P07384"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4622	0	13035	12308	17388	25725	82066	283908	627876	901914	639071	278093	134155	18951	13507	11404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07437"	254718	526688	1006458	1147511	1273732	1428955	1383103	1427326	1508500	1535452	1527952	1241287	1107402	757978	799920	983288	1195005	968980	1126887	912774	1071201	975945	957819	1267148	861884	967891	968219	733687	1091063	915380	746722	747709	778462	754575	787873	785172	810443	839334	950032	1002927	964829	1201809	1262130	1389924	1429847	1473705	1176549	1379719	1370636	1345864	1935636	2739648	2854985	2727877	2064474	1893274	2190082	1850253	1700620	1095603	1471121	1589245	1167873	982377	1201599	1051609	693312	1164143	1149453	1280390	1211272	802577	1231025	2010650	1046884	1756470	1787839	1702083	1357008	902412	839404
"P07602"	320	3967	8940	12839	15528	5442	20966	19937	25939	25289	23195	17672	19468	17497	14508	15938	20154	18732	20184	16839	19261	21433	3086	18575	22621	17916	17931	8796	2897	8037	2029	6692	2754	11114	3528	8508	3316	12534	10485	12139	1937	15956	3546	4978	22668	30831	25995	5612	54311	10865	44008	49354	73847	80644	78798	73989	111350	230297	676808	729375	1116385	922771	402628	163269	47737	24075	1549	3567	10716	8269	6311	4234	5877	7842	5408	9788	6447	7379	9393	10211	5729
"P07686"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2217	0	0	0	0	2965	0	0	0	0	0	0	0	0	0	0	0	0	0	1754	6254	11407	15913	20933	37234	38438	52934	92455	284065	748591	1283134	1531806	1006706	715414	341907	133073	78657	34276	20686	10729	3740	2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07711"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2051	9344	30613	58799	140232	123259	94741	38433	37025	19541	4040	0	0	0	0	0	0	0	0	1454	1852	4025	2329	4543	4008	2616	1580	0	0
"P07737"	2310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20148	0	0	0	0	0	0	12345	0	0	10826	132003	247751	392256	436922	440779	502037	755038	1502835	6370672	14931679	16481448	13004936	5477361	2938998	1347702	1344841	1448483	1163700	1142022	1626883	1331703	788281	664129	357303	218972	148031	34299	43502	22458	14984	23552	5808	3533	1143	481	0
"P07738"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57141	122899	89363	38336	5648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07741"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33496	48293	46627	101152	141071	138918	201644	315400	1231288	5352574	5685581	4168829	1305712	785543	600812	293842	192983	152782	86176	45682	38689	20632	19442	13015	4546	7406	6325	3278	6207	3280	5263	3621	3000	2835
"P07814"	250054	665052	1249883	1181318	885917	720077	552691	492797	537326	523350	532366	462910	398372	307003	209656	250868	312654	229106	266696	200332	222007	204094	163929	196884	144006	140114	142587	83436	94844	70090	45896	47413	45303	34689	43102	33530	39459	32305	49786	33954	24714	34808	20448	25602	35954	27639	20615	11313	16183	6225	16139	141525	170575	68528	0	3912	5642	2812	5469	0	7259	15744	10633	6449	6464	0	0	5727	6505	6398	4423	0	3448	3035	0	2565	1264	0	0	0	0
"P07858"	3625	6046	14314	24551	28458	33662	29746	28481	35307	39771	34903	26815	30712	17065	17820	15577	20254	14846	16269	14305	20226	21743	19750	21924	16509	16272	16491	9789	10319	8967	8413	6802	9677	8539	12900	12586	12120	12113	8854	19408	12010	16383	14145	13800	29617	45249	29974	33834	27137	25056	24505	50233	58859	99908	141662	253752	609690	774310	890869	495703	442459	245499	106481	84019	101135	111741	92746	68234	45163	25128	19600	4917	6272	13697	5133	10747	4909	5985	3712	0	943
"P07900"	42100	84079	165626	212718	228728	274096	289683	306606	369807	356096	371786	326665	298932	275616	245905	309087	421600	341064	429411	379051	457936	465586	462225	678789	592584	822106	1154856	1071282	1506334	1473632	1873719	5063315	13730455	21772954	21802520	10855282	5171855	2443523	1299802	854379	504271	449731	367992	326023	320866	294946	185241	136119	126680	84307	73479	96861	73608	61331	25616	55371	61641	63211	84534	40628	51722	71051	59636	59789	62960	66263	45363	47532	45637	41574	28514	12979	15773	20104	7691	10081	14656	8931	7171	5950	2429
"P07902"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31368	34441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07910"	25656	67584	133167	132066	123107	117596	102342	75564	76225	59764	83033	65256	57385	35535	17054	15929	24703	13293	9904	5098	6013	0	3134	3420	3017	1652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2229	0	4349	5284	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0
"P07919"	10065	17285	43008	55366	62821	85656	81177	99083	101482	87065	75917	75431	69036	59522	45078	51037	60294	40312	53906	37881	35760	33463	29186	43470	28307	30128	14431	4109	18596	15256	7206	7610	14893	12859	14995	16495	15567	22013	21474	23376	9309	8787	9134	7902	5695	13410	0	0	0	0	0	0	543	8914	0	11018	55231	80799	53554	20358	14610	11089	0	2814	2072	5965	1454	5829	0	5523	3158	1285	1589	0	0	681	1813	0	0	0	1744
"P07942"	9382	34911	91710	135524	131990	180189	195635	197036	235774	234399	286982	277721	235081	144696	93220	83409	60076	39696	43880	36251	38425	71501	81663	81036	40162	31661	25527	16076	1823	0	1731	0	0	0	0	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07954"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4947	10892	14476	23463	22652	54091	101342	357079	895223	1628282	1254950	507848	248147	70480	16071	24859	9283	0	1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P07992"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1427	3679	4955	3320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"P08069"	781	2968	4100	16886	13459	28863	27700	19333	20733	25375	29945	17809	23909	10106	15031	22059	25860	15858	18595	15854	17612	26199	15287	18476	10709	10902	12911	3856	6368	1263	962	1103	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3793
"P08107"	403371	852139	1637792	2213062	2115619	2528236	2658292	3251543	4119503	3848788	3161621	2558393	2237147	1812526	1635812	2095643	2726702	2271257	2693350	2316668	2591508	2785163	2648435	3424658	2781869	2840729	2898539	2049469	2688910	2270014	2242706	2683465	3145580	3092810	3370935	3243014	3422059	3587623	3555896	4114651	3710256	5147111	5321880	5860204	6473910	6213073	4585850	4826439	5605158	7552200	10589188	10150779	5091920	2532675	1330605	946720	938578	723881	580099	372439	510563	629192	425122	448411	466510	437734	415099	450307	415002	432061	358013	187610	334849	433232	221640	386979	296095	253329	182494	125923	106376
